(has gem1),(has gem2),(has gem3)
0.5418863603097416,0.3684771301617004,0.08963650952855647
0.5496790924102112,0.4452974610647527,0.005023446525037408
0.5505205282859978,0.44939383393038573,8.563778361494779e-5
0.6131688820886511,0.3868311082700645,9.641286085134089e-9
0.616479193702037,0.38352080629796187,1.1281137552492761e-15
0.5212838923731095,0.47871610762689015,2.9601759689995155e-26
0.5638320521178726,0.43616794788212704,3.651985345224803e-33
0.7030047084162532,0.2969952915837464,4.754509619847246e-37
0.4868315312001911,0.5131684687998089,3.727385059424136e-42
0.0,1.0000000000000007,0.0
0.0,1.0000000000000024,0.0
0.0,1.0000000000000007,0.0
0.0,1.0000000000000013,0.0
0.0,0.999999999999997,0.0
0.0,0.9999999999999958,0.0
0.0,1.0000000000000036,0.0
0.0,0.9999999999999988,0.0
0.0,1.0000000000000007,0.0
0.0,1.0000000000000007,0.0
0.0,1.000000000000001,0.0
0.0,0.9999999999999978,0.0
0.0,0.9999999999999976,0.0
0.0,1.0000000000000033,0.0
0.0,0.9999999999999996,0.0
0.0,1.0000000000000007,0.0
0.0,1.0,0.0
0.0,1.0000000000000009,0.0
0.0,1.0000000000000007,0.0
0.0,1.0000000000000009,0.0
