(has gem1),(has gem2),(has gem3)
0.3328782810459731,0.33860446979589204,0.32851724915813524
0.37072714033102366,0.2834526963088326,0.34582016336014265
0.28247380006540374,0.20157103022043987,0.5159551697141556
0.02,0.01,0.9700000000000008
7.493048307969006e-5,0.0007846875506971065,0.9991403819662208
2.4233725796123384e-8,4.865781275583979e-10,0.9999999752796923
5.474477820090278e-12,1.1064656931851513e-13,0.9999999999944111
1.2700394668148184e-15,2.567231781453533e-17,1.0000000000000016
2.8958395407528955e-19,1.072122547822202e-22,0.9999999999999999
6.705169478607388e-23,3.763101032402929e-30,0.9999999999999984
1.5656768305300067e-26,4.0130855254185905e-36,0.9999999999999977
4.713196792524409e-30,5.5173673860807375e-42,0.9999999999999999
1.1796723720270732e-33,6.306926608743336e-48,1.0000000000000022
4.343827509662477e-37,1.4354233796994854e-54,1.0000000000000004
1.138888117638479e-40,5.7659741352554e-64,0.9999999999999994
4.785511968130877e-44,2.7721200368455268e-74,1.0
7.384937210177381e-51,1.435074928373649e-84,0.9999999999999991
0.0,0.0,1.0000000000000007
