(has gem1),(has gem2),(has gem3)
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.26655025956440365,0.3707318546439337,0.3627178857916622
0.24403983686317937,0.3826759186270357,0.3732842445097845
0.2095136147570483,0.40466265661575357,0.3858237286271978
0.18048222334459613,0.42342176448196317,0.39609601217344115
0.15122026470950273,0.44122470177964274,0.40755503351085487
0.12617852697439205,0.4705456148406689,0.4032758581849395
0.11674215796825414,0.48516176486229823,0.39809607716944767
0.09442906639402682,0.49395268848132257,0.41161824512465034
0.08919464059859937,0.4934968643616563,0.4173084950397438
0.08078682892316132,0.5193221666226846,0.39989100445415443
0.08182612479691952,0.5381052900897392,0.3800685851133418
0.08927149951425702,0.5178946741494826,0.3928338263362606
0.08928569038398597,0.5178572059336094,0.39285710368240506
0.07870631190171308,0.5354894859096628,0.38580420218862443
0.0,0.6250000000000002,0.37500000000000033
0.0,0.7048880956802649,0.29511190431973555
0.0,0.8587416901778553,0.1412583098221448
0.0,0.8824463804534285,0.1175536195465715
