(has gem1),(has gem2),(has gem3)
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.34204549185596955,0.3594698089012418,0.2984846992427889
0.3394058343886535,0.3902654949045518,0.2703286707067951
0.3093675391146023,0.4535719819912871,0.23706047889411058
0.30285644050349503,0.5001030614979884,0.19704049799851656
0.29633397637908593,0.5074620142553207,0.19620400936559396
0.322454519476312,0.5400180031314812,0.13752747739220647
0.29640872135963625,0.5942858910129815,0.10930538762738243
0.3071684994080981,0.5755154748007237,0.11731602579117849
0.26388171937047983,0.6095742459699287,0.12654403465959133
0.25480707419618404,0.637560021205912,0.10763290459790432
0.21461001929699663,0.6811098317616534,0.10428014894135018
0.2333333333333333,0.6666666666666667,0.09999999999999999
0.22881465255787345,0.6666666666666661,0.1045186807754598
0.698281288917259,0.2965867855805329,0.005131925502207797
0.9499999999999991,0.049999999999999996,0.0
0.9725316564482975,0.027468343551702915,0.0
0.9672649398668637,0.03273506013313413,0.0
0.9639657320417607,0.03603426795823836,0.0
0.9820257298815727,0.01797427011842772,0.0
0.9840539967519768,0.015946003248022908,0.0
0.9826893397994275,0.017310660200572987,0.0
0.9963595614456284,0.0036404385543715974,0.0
0.9999999999999989,0.0,0.0
0.9999999999999983,0.0,0.0
0.9999999999999984,0.0,0.0
0.9999999999999997,0.0,0.0
0.9999999999999989,0.0,0.0
1.0000000000000013,0.0,0.0
