(has gem1),(has gem2),(has gem3)
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.27456422841667527,0.3707318546439337,0.35470391693939063
0.2429154997403912,0.38393158909558445,0.3731529111640247
0.24387079544196033,0.37429649020165806,0.38183271435638183
0.22834307912939455,0.3770590907747919,0.3945978300958128
0.2038301742804129,0.3860991428058194,0.41007068291376736
0.19799018506804353,0.39352719595043595,0.4084826189815202
0.19250177942233024,0.39693113621539217,0.41056708436227696
0.1562393427082932,0.42530909966130026,0.41845155763040615
0.15220089471240436,0.43912932240817687,0.4086697828794186
0.14868871881198623,0.42773954626225325,0.423571734925761
0.09459825297650215,0.4618361319698665,0.4435656150536314
0.09301305168111013,0.4651221972733269,0.44186475104556255
0.09302323855150738,0.4651162892377648,0.4418604722107278
0.07441106793253834,0.4746609868645651,0.45092794520289636
0.08333333333333333,0.4000000000000004,0.5166666666666673
0.14432433321705854,0.4819024430212641,0.3737732237616777
0.21460604321117752,0.6601522602216926,0.12524169656712955
0.20764402785684838,0.6896924553203777,0.1026635168227739
0.24999999999999997,0.6333333333333335,0.11666666666666665
0.16012076237249478,0.6929948441899885,0.1468843934375173
0.09845957539381674,0.7049793683076756,0.19656105629850754
