(has gem1),(has gem2),(has gem3)
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.3357526119761411,0.3357526119761411,0.32849477604771815
0.3360369473575742,0.34143261169017136,0.32253044095225375
0.3313289140457541,0.34707644615608485,0.3215946397981613
0.3356569577666884,0.3534959665953585,0.3108470756379539
0.3310134412765169,0.3572080672679668,0.31177849145551617
0.3285160049088433,0.5845195671524205,0.08696442793873661
0.35290045814108545,0.6470632313618062,3.631049710846088e-5
0.3529411082758085,0.6470588345024845,5.7221706340526085e-8
0.1882623152282577,0.8117376847555823,1.615916085126488e-11
0.061498417218352815,0.9385015827816424,4.247902861557983e-15
0.05860108577437781,0.9413989142256223,6.149673026269815e-22
0.035161689118227965,0.9648383108817722,2.2649726417984375e-31
0.013542103251645836,0.986457896748354,6.266528137126892e-43
0.00044813717799600366,0.9995518628220036,1.94326072081093e-52
3.7829056358676e-7,0.999999621709436,3.0410360993842334e-61
6.340158510339553e-10,0.9999999993659836,1.5723032815102142e-68
0.0,0.9999999999999989,0.0
0.0,0.9999999999999994,0.0
0.0,0.9999999999999973,0.0
0.0,1.000000000000001,0.0
0.0,0.9999999999999981,0.0
0.0,0.9999999999999976,0.0
0.0,1.0000000000000002,0.0
0.0,1.0000000000000002,0.0
