(has gem1),(has gem2),(has gem3)
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.33333333333333354,0.33333333333333354,0.33333333333333354
0.32838707873470663,0.32838707873470663,0.34322584253058586
0.3275661456351929,0.3275661456351929,0.34486770872961486
0.33253780095724206,0.3325378009572421,0.33492439808551605
0.3272478089928198,0.33303502398145474,0.33971716702572496
0.32167442862155216,0.3306014139137411,0.3477241574647071
0.3147255569584661,0.33300665623605263,0.35226778680548176
0.3165419670736608,0.32759364268091623,0.355864390245423
0.33673437157570946,0.3158111329386369,0.34745449548565377
0.3500633445444104,0.317844732898626,0.3320919225569638
0.3459224982390902,0.33113646350427633,0.32294103825663356
0.35258246624714545,0.34002719616389276,0.30739033758896167
0.3670633332681672,0.31649710697417915,0.31643955975765414
0.36708856512751165,0.3164557657833693,0.3164556690891186
0.3711508939675137,0.31995768174381745,0.3088914242886691
0.9166666666666659,0.0,0.08333333333333333
0.9468742870371392,0.0,0.053125712962858306
0.9920770311386827,0.0,0.007922968861319454
0.9998059293431957,0.0,0.00019407065680336844
0.9999892127012142,0.0,1.0787298787528405e-5
0.9999998158858817,0.0,1.8411411767240409e-7
0.9999999999902508,0.0,9.747545074998649e-12
