(has gem1),(has gem2),(has gem3)
0.3400000000000002,0.3300000000000002,0.3300000000000002
0.26243099041565615,0.3747976063103378,0.3627714032740054
0.18330736563185882,0.4303980892466178,0.3862945451215238
0.12007368318956842,0.480015788015562,0.3999105287948697
0.08548180137568653,0.5092741377925271,0.40524406083178693
0.04410657290950025,0.5296505462891253,0.42624288080137474
0.030828731030274687,0.5249006267053258,0.4442706422643994
0.015,0.5450000000000004,0.4400000000000003
0.024420103551112075,0.5700007592515676,0.4055791371973207
0.049999999999999996,0.6050000000000004,0.3450000000000002
0.03154472944321082,0.6392712492727249,0.32918402128406465
0.05535124509913244,0.6212034564061415,0.32344529849472653
0.01,0.6750000000000005,0.31500000000000017
0.01378402926517706,0.7181254266357527,0.26809054409906946
0.006070539779539303,0.7122051644614842,0.28172429575897767
0.0001410139765585913,0.6892428040700049,0.31061618195343627
1.2595790935915823e-5,0.6530068756673205,0.34698052854174405
2.603592958528845e-7,0.6265540906794469,0.37344564896125776
5.877271495802273e-9,0.6325502435441642,0.3674497505785637
6.73316319706537e-10,0.6593810092000829,0.340618990126601
0.0,0.6950000000000005,0.30500000000000016
0.0,0.6889550725884871,0.311044927411511
0.0,0.6719211574958669,0.3280788425041309
0.0,0.6630431770594389,0.3369568229405606
0.0,0.5940008004520577,0.4059991995479409
0.0,0.6832752561220112,0.31672474387798877
0.0,0.8700000000000007,0.13000000000000003
0.0,0.8976799057504654,0.10232009424953485
0.0,0.9038095689283798,0.09619043107162006
0.0,0.9150000000000007,0.085
0.0,0.9150000000000007,0.085
0.0,0.8837376853498832,0.11626231465011667
0.0,0.8290669587893326,0.17093304121066694
0.0,0.7900000000000006,0.2100000000000001
0.0,0.7480874769866817,0.25191252301331796
0.0,0.6521980089663848,0.3478019910336143
0.0,0.5298754390063539,0.4701245609936459
0.0,0.5000000000000003,0.5000000000000003
0.0,0.5023866969781596,0.4976133030218405
0.0,0.29500000000000015,0.7050000000000005
0.0,0.26239755083594785,0.7376024491640513
0.0,0.1934088055995572,0.8065911944004428
0.0,0.17500000000000007,0.8250000000000006
0.0,0.14428481123283166,0.8557151887671667
0.0,0.16405883931227527,0.8359411606877244
0.0,0.09500000000000001,0.9050000000000007
