(has gem1),(has gem2),(has gem3)
0.3350000000000002,0.3300000000000002,0.3350000000000002
0.2643241199249668,0.3941103611609593,0.3415655189140744
0.18947080975232128,0.4494240221418519,0.36110516810582705
0.13709896967681184,0.4633048516143546,0.39959617870883324
0.10637592375544182,0.49514411883612397,0.398479957408435
0.05735963082250924,0.5243901253794477,0.4182502437980433
0.04967407030153274,0.5049379457962292,0.4453879839022384
0.06999999999999999,0.5050000000000003,0.42500000000000027
0.05339992494870185,0.4867003269220772,0.4598997481292212
0.03154598990972799,0.4670151479036948,0.5014388621865767
0.012228257587913079,0.47183191954612624,0.5159398228659617
0.0014530240555188948,0.47703732649351344,0.5215096494509673
1.170168380146599e-5,0.4724257105329472,0.5275625877832502
1.3171772872699747e-8,0.48849073759843775,0.5115092492297895
3.1789032915698708e-12,0.48531078486164303,0.5146892151351775
7.644294047316628e-16,0.47476481555113836,0.5252351844488605
4.838123802095959e-21,0.46189775918743764,0.5381022408125629
0.0,0.39500000000000024,0.6050000000000004
0.0,0.3738094203363624,0.6261905796636369
0.0,0.4189597846506262,0.5810402153493743
0.0,0.42500000000000027,0.5750000000000004
0.0,0.48224665028073666,0.5177533497192637
0.0,0.5447735080227887,0.4552264919772103
0.0,0.5300620248888256,0.4699379751111736
0.0,0.4500000000000003,0.5500000000000004
0.0,0.46482172508428965,0.5351782749157107
0.0,0.4992933122870303,0.5007066877129686
0.0,0.4450000000000003,0.5550000000000004
0.0,0.36942641258188164,0.630573587418118
0.0,0.2654315702869009,0.7345684297130987
0.0,0.1895715192104295,0.8104284807895715
0.0,0.11644067540675633,0.8835593245932448
0.0,0.14500000000000005,0.8550000000000006
0.0,0.1764704554156564,0.8235295445843431
0.0,0.2397854423366651,0.7602145576633341
0.0,0.23999963918530215,0.7600003608146977
0.0,0.2650000000000001,0.7350000000000005
0.0,0.3166626126315607,0.6833373873684381
0.0,0.33938170671404205,0.6606182932859588
0.0,0.37361253113626136,0.6263874688637391
0.0,0.41983408708358255,0.5801659129164172
0.0,0.47190568872080757,0.528094311279194
0.0,0.5800000000000004,0.42000000000000026
0.0,0.5840944423815455,0.4159055576184564
0.0,0.547214351321121,0.45278564867887966
0.0,0.5218523737549351,0.4781476262450642
0.0,0.3337752363915559,0.666224763608444
0.0,0.21552352574720848,0.7844764742527921
0.0,0.08,0.9200000000000007
0.0,0.1045532310695722,0.895446768930427
0.0,0.085,0.9150000000000007
0.0,0.1588671450345594,0.841132854965442
